checkin_type,delay_at_checkout_in_minutes
connect,-594.0
mobile,78.0
connect,-65.0
mobile,-5.0
mobile,-56.0
mobile,-212.0
mobile,52.0
mobile,52.0
connect,10.0
mobile,25.0
mobile,-63.0
mobile,-4.0
mobile,57.0
connect,34.0
mobile,-132.0
mobile,-50.0
mobile,-13.0
mobile,-9.0
connect,-43.0
mobile,-117.0
mobile,13.0
mobile,131.0
mobile,27.0
mobile,0.0
mobile,-164.0
connect,47.0
mobile,585.0
mobile,-122.0
connect,-855.0
connect,0.0
mobile,181.0
mobile,16.0
mobile,84.0
mobile,-14.0
mobile,-73.0
mobile,33.0
mobile,8.0
mobile,2.0
mobile,95.0
mobile,4.0
mobile,-6.0
connect,-43.0
mobile,49.0
mobile,53.0
mobile,15.0
connect,-13.0
connect,30.0
connect,-108.0
mobile,91.0
mobile,-15.0
mobile,15.0
connect,-91.0
mobile,21.0
mobile,-70.0
mobile,-123.0
connect,-42.0
mobile,-21.0
mobile,72.0
mobile,47.0
mobile,31.0
mobile,51.0
connect,-10.0
mobile,-2.0
mobile,30.0
connect,-24.0
mobile,-159.0
mobile,318.0
connect,75.0
mobile,-4.0
connect,-480.0
mobile,97.0
connect,-5.0
mobile,31.0
mobile,1055.0
connect,-58.0
mobile,-14.0
mobile,22.0
mobile,-68.0
mobile,148.0
mobile,72.0
connect,-70.0
mobile,-11.0
connect,-18.0
mobile,39.0
mobile,121.0
mobile,41.0
mobile,-5.0
mobile,43.0
connect,18.0
mobile,1188.0
mobile,27.0
mobile,66.0
connect,140.0
mobile,149.0
mobile,-49.0
mobile,-95.0
mobile,55.0
connect,63.0
mobile,19.0
mobile,34.0
mobile,-80.0
mobile,-3.0
connect,-169.0
mobile,-31.0
mobile,-66.0
connect,-52.0
mobile,-26.0
connect,-4.0
mobile,69.0
connect,-7.0
mobile,537.0
connect,23.0
mobile,-26.0
connect,-5.0
mobile,-23.0
mobile,148.0
mobile,55.0
connect,117.0
mobile,80.0
mobile,17.0
mobile,68.0
mobile,-90.0
connect,15.0
connect,-25.0
mobile,55.0
mobile,-31.0
mobile,15.0
mobile,28.0
mobile,-24.0
mobile,8.0
connect,-60.0
mobile,458.0
mobile,-4.0
mobile,432.0
mobile,14.0
mobile,-1.0
mobile,37.0
mobile,8.0
mobile,-58.0
mobile,332.0
mobile,84.0
mobile,-15.0
mobile,-167.0
mobile,-772.0
mobile,265.0
mobile,-43.0
mobile,-126.0
mobile,108.0
connect,41.0
mobile,3.0
mobile,11.0
connect,-5.0
connect,40.0
mobile,146.0
mobile,9.0
connect,162.0
mobile,-297.0
mobile,45.0
mobile,12.0
mobile,-110.0
mobile,2.0
mobile,50.0
mobile,8.0
connect,-17.0
mobile,12.0
mobile,97.0
mobile,-1.0
mobile,141.0
connect,37.0
connect,252.0
mobile,7.0
connect,-31.0
connect,86.0
mobile,-91.0
mobile,31.0
connect,-198.0
mobile,-85.0
mobile,-145.0
mobile,-9.0
connect,9.0
mobile,-410.0
mobile,41.0
mobile,301.0
mobile,301.0
mobile,-12.0
mobile,-260.0
mobile,1.0
connect,-163.0
mobile,-25.0
mobile,3.0
mobile,120.0
mobile,70.0
mobile,108.0
connect,11.0
mobile,73.0
mobile,98.0
mobile,60.0
mobile,-99.0
mobile,-837.0
mobile,76.0
mobile,-70.0
mobile,121.0
mobile,-6.0
mobile,22.0
mobile,192.0
connect,-18.0
mobile,349.0
connect,12.0
connect,83.0
mobile,93.0
connect,85.0
mobile,17.0
mobile,-16.0
mobile,13.0
mobile,-45.0
mobile,53.0
mobile,378.0
connect,-17.0
mobile,9.0
mobile,-18.0
mobile,90.0
mobile,28.0
mobile,-8.0
connect,-12.0
mobile,1.0
mobile,185.0
connect,-86.0
mobile,-62.0
mobile,-7.0
connect,7.0
mobile,5.0
mobile,43.0
mobile,-5.0
connect,-536.0
mobile,-1.0
mobile,19.0
mobile,236.0
mobile,311.0
mobile,-47.0
mobile,-122.0
mobile,-77.0
mobile,22.0
mobile,-137.0
mobile,18.0
mobile,44.0
mobile,-63.0
connect,-19.0
mobile,59.0
mobile,-32.0
mobile,10.0
mobile,-204.0
connect,-149.0
mobile,82.0
mobile,-303.0
connect,-181.0
connect,-15.0
mobile,85.0
mobile,76.0
mobile,42.0
mobile,6.0
mobile,-57.0
mobile,159.0
mobile,7.0
mobile,-28.0
mobile,124.0
mobile,101.0
mobile,30.0
connect,96.0
mobile,59.0
mobile,-19.0
mobile,165.0
mobile,71.0
mobile,200.0
mobile,-381.0
mobile,19.0
mobile,-9.0
mobile,-804.0
mobile,-691.0
connect,142.0
connect,-42.0
mobile,-101.0
mobile,-43.0
mobile,-53.0
mobile,3618.0
mobile,447.0
mobile,60.0
mobile,-67.0
connect,-288.0
mobile,-19.0
mobile,251.0
mobile,69.0
connect,0.0
mobile,70.0
mobile,-31.0
connect,-46.0
mobile,40.0
connect,-85.0
connect,52.0
mobile,-114.0
mobile,3.0
mobile,-96.0
mobile,-27.0
mobile,-99.0
mobile,4.0
mobile,-6.0
mobile,-8.0
connect,1.0
mobile,223.0
mobile,-95.0
mobile,22.0
mobile,-16.0
mobile,-22.0
connect,-296.0
mobile,3401.0
mobile,-14.0
mobile,-167.0
connect,-100.0
mobile,30.0
mobile,154.0
mobile,-3.0
connect,4.0
mobile,-808.0
mobile,91.0
mobile,13.0
connect,-12.0
mobile,-1707.0
mobile,2.0
mobile,11.0
mobile,7.0
mobile,-60.0
connect,8.0
mobile,70.0
mobile,-30.0
mobile,-258.0
mobile,43.0
mobile,-40.0
mobile,-99.0
mobile,118.0
connect,-72.0
mobile,-51.0
connect,-4.0
mobile,6.0
mobile,0.0
connect,86.0
mobile,78.0
mobile,24.0
connect,-54.0
mobile,-35.0
mobile,42.0
mobile,-12.0
connect,-36.0
mobile,702.0
mobile,85.0
mobile,-1409.0
mobile,165.0
mobile,128.0
mobile,19.0
mobile,-260.0
mobile,-10.0
mobile,3.0
mobile,83.0
connect,-1.0
mobile,168.0
mobile,-8.0
connect,36.0
mobile,-47.0
connect,42.0
mobile,227.0
mobile,283.0
mobile,125.0
mobile,38.0
connect,-39.0
mobile,-629.0
mobile,179.0
mobile,20.0
mobile,-166.0
mobile,39.0
connect,100.0
connect,95.0
mobile,19.0
mobile,77.0
connect,-181.0
mobile,13.0
mobile,318.0
mobile,6.0
mobile,-263.0
connect,-4.0
mobile,145.0
mobile,-53.0
mobile,-354.0
mobile,20.0
mobile,27.0
mobile,64.0
mobile,-405.0
mobile,-288.0
connect,22.0
mobile,139.0
mobile,-50.0
mobile,-75.0
mobile,-198.0
mobile,323.0
mobile,210.0
connect,-39.0
mobile,29.0
mobile,2.0
mobile,-69.0
mobile,-14.0
mobile,86.0
mobile,-20.0
connect,8.0
mobile,351.0
mobile,35.0
mobile,-58.0
mobile,16.0
mobile,-84.0
mobile,62.0
mobile,166.0
mobile,90.0
mobile,-11.0
mobile,606.0
mobile,-6.0
mobile,-22433.0
mobile,-892.0
mobile,79.0
connect,-29.0
mobile,142.0
mobile,95.0
mobile,17.0
mobile,-203.0
mobile,-67.0
mobile,108.0
mobile,86.0
mobile,-20.0
mobile,352.0
mobile,32.0
mobile,-97.0
mobile,137.0
mobile,5.0
connect,158.0
mobile,10.0
mobile,-56.0
connect,-33.0
mobile,-13.0
mobile,215.0
connect,18.0
connect,10.0
mobile,-151.0
mobile,12.0
mobile,45.0
mobile,-5.0
mobile,-55.0
mobile,64.0
connect,-335.0
mobile,-225.0
mobile,2.0
connect,-113.0
mobile,33.0
mobile,8.0
mobile,883.0
mobile,9.0
mobile,-173.0
mobile,95.0
mobile,46.0
mobile,33.0
mobile,-39.0
mobile,-208.0
connect,-142.0
mobile,233.0
connect,4.0
connect,-103.0
connect,38.0
mobile,-5.0
mobile,-15.0
connect,-41.0
mobile,-64.0
mobile,1571.0
mobile,-33.0
connect,37.0
mobile,2.0
mobile,274.0
mobile,10.0
mobile,-38.0
mobile,180.0
mobile,-23.0
connect,194.0
connect,145.0
connect,98.0
mobile,-61.0
mobile,28.0
mobile,74.0
connect,-104.0
mobile,65.0
mobile,42.0
mobile,7.0
mobile,893.0
mobile,171.0
mobile,1055.0
connect,56.0
mobile,-19.0
mobile,75.0
mobile,693.0
mobile,8.0
mobile,-4.0
mobile,-73.0
mobile,26.0
mobile,-6.0
connect,-143.0
mobile,7.0
mobile,89.0
mobile,83.0
mobile,-127.0
mobile,47.0
mobile,81.0
mobile,11.0
mobile,-32.0
mobile,2.0
mobile,-108.0
mobile,61.0
mobile,-106.0
mobile,304.0
connect,-101.0
mobile,-107.0
mobile,161.0
mobile,-11.0
mobile,63.0
mobile,-146.0
mobile,-86.0
mobile,9.0
connect,-389.0
mobile,-52.0
mobile,-4.0
mobile,-130.0
mobile,-4.0
mobile,-22.0
connect,221.0
mobile,176.0
mobile,-4.0
mobile,-52.0
mobile,106.0
mobile,-35.0
mobile,8.0
mobile,395.0
mobile,70.0
mobile,161.0
mobile,-199.0
mobile,40.0
mobile,136.0
connect,-7.0
mobile,-115.0
mobile,37.0
mobile,64.0
mobile,396.0
mobile,-61.0
connect,-149.0
mobile,-170.0
mobile,186.0
mobile,-15.0
mobile,190.0
connect,-15.0
mobile,9.0
connect,-393.0
mobile,44.0
mobile,-18.0
mobile,1120.0
connect,-289.0
mobile,-20.0
mobile,13.0
mobile,-208.0
mobile,161.0
mobile,-168.0
connect,-42.0
mobile,51.0
mobile,-210.0
mobile,30.0
mobile,52.0
mobile,-347.0
mobile,-60.0
mobile,100.0
mobile,499.0
mobile,5.0
mobile,365.0
mobile,62.0
mobile,23.0
mobile,-71.0
mobile,39.0
mobile,153.0
connect,23.0
mobile,40.0
mobile,-129.0
mobile,52.0
mobile,45.0
mobile,789.0
mobile,176.0
mobile,168.0
mobile,121.0
mobile,72.0
mobile,21.0
mobile,1121.0
mobile,71.0
connect,-797.0
connect,1.0
mobile,33.0
mobile,80.0
mobile,15.0
mobile,-86.0
mobile,26.0
mobile,-76.0
mobile,-55.0
mobile,188.0
mobile,9.0
mobile,1475.0
connect,-18.0
mobile,-62.0
connect,-38.0
mobile,234.0
mobile,2.0
mobile,-9.0
mobile,32.0
mobile,1382.0
connect,-43.0
connect,12.0
mobile,-30.0
mobile,-147.0
mobile,-92.0
connect,-20.0
mobile,-46.0
mobile,-227.0
connect,-11.0
mobile,91.0
mobile,-4.0
connect,-5.0
mobile,-29.0
mobile,543.0
mobile,29.0
mobile,611.0
mobile,73.0
mobile,-306.0
mobile,45.0
mobile,136.0
mobile,56.0
mobile,61.0
mobile,176.0
mobile,3.0
mobile,-8.0
connect,54.0
mobile,505.0
connect,-53.0
mobile,231.0
mobile,9.0
mobile,2.0
mobile,382.0
mobile,-125.0
mobile,36.0
mobile,-117.0
mobile,68.0
mobile,268.0
mobile,-103.0
mobile,41.0
connect,-51.0
mobile,40.0
mobile,235.0
mobile,-1.0
connect,-8.0
mobile,67.0
connect,9.0
connect,-167.0
mobile,67.0
mobile,17.0
mobile,48.0
mobile,6.0
mobile,59.0
mobile,10.0
mobile,30.0
mobile,-1.0
connect,-16.0
mobile,9.0
mobile,-72.0
mobile,183.0
mobile,161.0
mobile,163.0
mobile,67.0
mobile,77.0
mobile,47.0
mobile,15.0
mobile,-66.0
mobile,-68.0
mobile,72.0
mobile,24.0
mobile,-6.0
mobile,-44.0
mobile,-140.0
mobile,101.0
mobile,99.0
mobile,-154.0
mobile,23.0
connect,100.0
mobile,57.0
mobile,1448.0
mobile,-7.0
connect,-26.0
mobile,-5.0
mobile,88.0
mobile,-207.0
mobile,-52.0
mobile,64.0
mobile,-271.0
mobile,4.0
mobile,-6.0
mobile,-14.0
connect,227.0
connect,-275.0
mobile,132.0
mobile,0.0
mobile,-13.0
mobile,45.0
mobile,26.0
connect,-286.0
mobile,29.0
mobile,-111.0
mobile,-131.0
connect,21.0
mobile,-28.0
mobile,19.0
mobile,16.0
mobile,-38.0
mobile,6.0
mobile,14.0
mobile,43.0
mobile,13.0
mobile,31.0
mobile,9.0
mobile,-201.0
mobile,56.0
mobile,-119.0
mobile,195.0
connect,116.0
mobile,13.0
mobile,22.0
mobile,17.0
connect,-227.0
mobile,20.0
mobile,-11.0
mobile,335.0
mobile,851.0
mobile,-78.0
mobile,-25.0
mobile,10.0
mobile,115.0
mobile,50.0
mobile,73.0
mobile,27.0
mobile,68.0
mobile,47.0
mobile,93.0
mobile,26.0
mobile,-2.0
mobile,15.0
mobile,67.0
mobile,14.0
connect,-32.0
connect,-100.0
mobile,40.0
mobile,22.0
connect,-110.0
connect,30.0
mobile,-17.0
mobile,39.0
mobile,355.0
mobile,40.0
mobile,70.0
mobile,651.0
connect,-173.0
connect,415.0
mobile,22.0
mobile,800.0
connect,3.0
mobile,19.0
mobile,797.0
mobile,-142.0
mobile,-85.0
mobile,18.0
mobile,2.0
connect,330.0
mobile,-100.0
mobile,426.0
mobile,-69.0
mobile,33.0
mobile,21.0
connect,358.0
mobile,1462.0
mobile,22.0
connect,-73.0
mobile,-240.0
connect,7.0
mobile,-116.0
mobile,4271.0
mobile,40.0
mobile,62.0
mobile,59.0
mobile,235.0
mobile,61.0
mobile,202.0
mobile,109.0
mobile,-101.0
mobile,26.0
mobile,697.0
mobile,33.0
mobile,-101.0
connect,40.0
mobile,-20.0
mobile,64.0
mobile,13.0
mobile,66.0
mobile,221.0
mobile,120.0
mobile,61.0
mobile,3.0
mobile,-25.0
connect,141.0
mobile,248.0
mobile,127.0
mobile,35.0
connect,-101.0
mobile,24.0
connect,-70.0
connect,31.0
mobile,-23.0
connect,-132.0
mobile,61.0
mobile,-80.0
mobile,25.0
mobile,-59.0
mobile,124.0
mobile,-574.0
mobile,-110.0
mobile,102.0
connect,-139.0
mobile,-40.0
mobile,-2.0
mobile,802.0
mobile,28.0
mobile,7.0
mobile,-1429.0
connect,39.0
connect,-37.0
mobile,-14.0
mobile,70.0
mobile,403.0
connect,-95.0
mobile,-19.0
connect,97.0
mobile,271.0
connect,202.0
mobile,-2759.0
connect,2.0
mobile,-1.0
connect,-63.0
mobile,243.0
mobile,429.0
mobile,397.0
mobile,39.0
mobile,13.0
mobile,119.0
connect,20.0
connect,-86.0
mobile,6.0
mobile,78.0
connect,-20.0
mobile,14.0
mobile,76.0
mobile,-53.0
connect,-86.0
mobile,-1034.0
mobile,-12.0
mobile,-1.0
mobile,-7.0
mobile,104.0
mobile,159.0
mobile,51.0
mobile,156.0
mobile,46.0
mobile,-53.0
mobile,36.0
mobile,18.0
mobile,24.0
connect,13.0
connect,-89.0
mobile,26.0
mobile,87.0
mobile,34.0
mobile,70.0
mobile,129.0
mobile,21.0
mobile,-2.0
mobile,-73.0
mobile,-850.0
mobile,-4.0
mobile,-15.0
mobile,-237.0
connect,29.0
mobile,-31.0
mobile,62.0
mobile,-60.0
mobile,-8.0
mobile,17.0
mobile,27.0
mobile,63.0
mobile,-35.0
connect,-96.0
mobile,196.0
mobile,147.0
mobile,119.0
mobile,27.0
mobile,-1333.0
mobile,1.0
mobile,-37.0
mobile,2.0
mobile,-46.0
connect,71.0
mobile,65.0
mobile,161.0
mobile,387.0
connect,-7.0
connect,75.0
mobile,-3.0
mobile,-4.0
mobile,85.0
mobile,-118.0
mobile,-692.0
mobile,86.0
mobile,238.0
mobile,3.0
mobile,-52.0
connect,-93.0
mobile,-3.0
mobile,11.0
mobile,4.0
mobile,-147.0
mobile,30.0
mobile,-21.0
mobile,124.0
mobile,313.0
mobile,-16.0
mobile,1440.0
mobile,3.0
mobile,49.0
connect,-45.0
connect,20.0
mobile,11.0
mobile,-375.0
connect,-149.0
connect,7.0
mobile,-56.0
mobile,747.0
connect,-369.0
mobile,-85.0
mobile,105.0
mobile,52.0
connect,-211.0
mobile,69.0
mobile,16.0
connect,-2.0
mobile,27.0
connect,-41.0
mobile,-79.0
mobile,-5.0
mobile,-13.0
mobile,209.0
mobile,-1039.0
mobile,105.0
mobile,37.0
mobile,46.0
mobile,-146.0
mobile,-84.0
mobile,-294.0
mobile,184.0
mobile,-59.0
connect,-732.0
mobile,-185.0
connect,44.0
mobile,-16.0
mobile,-254.0
mobile,30.0
mobile,4.0
mobile,67.0
mobile,-7.0
mobile,-153.0
mobile,-47.0
connect,-4.0
mobile,40.0
mobile,122.0
mobile,-13.0
mobile,172.0
mobile,270.0
connect,-2.0
mobile,-14.0
mobile,-53.0
mobile,35.0
mobile,73.0
mobile,114.0
mobile,3.0
mobile,123.0
mobile,-19.0
mobile,-99.0
connect,-26.0
mobile,-79.0
mobile,-205.0
mobile,14.0
mobile,18.0
mobile,-190.0
mobile,18.0
mobile,285.0
mobile,-11.0
mobile,76.0
mobile,-120.0
mobile,38.0
mobile,97.0
mobile,7.0
mobile,6.0
mobile,-78.0
mobile,-14.0
mobile,8.0
connect,-21.0
mobile,12.0
mobile,100.0
connect,265.0
mobile,-38.0
mobile,47.0
mobile,-349.0
connect,-107.0
connect,66.0
connect,-71.0
mobile,148.0
mobile,79.0
mobile,0.0
mobile,153.0
connect,-15.0
mobile,559.0
mobile,-199.0
mobile,-77.0
mobile,164.0
mobile,-33.0
mobile,-2.0
mobile,87.0
connect,-122.0
mobile,33.0
mobile,24.0
mobile,-194.0
mobile,-359.0
mobile,-21.0
mobile,113.0
mobile,48.0
mobile,-12.0
connect,-430.0
mobile,-6.0
mobile,-245.0
connect,-47.0
mobile,-4.0
mobile,1.0
mobile,960.0
mobile,5.0
mobile,6.0
mobile,16.0
mobile,-26.0
mobile,87.0
mobile,25.0
mobile,7.0
mobile,-63.0
mobile,453.0
mobile,-66.0
connect,230.0
mobile,96.0
mobile,0.0
mobile,-6.0
mobile,69.0
mobile,-15.0
connect,-39.0
mobile,-152.0
mobile,23.0
connect,-8.0
connect,-92.0
connect,8.0
mobile,1508.0
mobile,-43.0
mobile,-128.0
mobile,-301.0
mobile,-58.0
mobile,150.0
connect,-61.0
mobile,-957.0
mobile,50.0
mobile,768.0
mobile,17.0
mobile,104.0
mobile,30.0
mobile,23.0
mobile,357.0
mobile,131.0
mobile,-5.0
mobile,359.0
mobile,-46.0
mobile,10.0
mobile,26.0
mobile,12.0
mobile,-56.0
connect,37.0
mobile,14.0
mobile,-1.0
mobile,230.0
mobile,5.0
connect,-358.0
mobile,-94.0
mobile,-9.0
connect,-157.0
mobile,-29.0
mobile,76.0
mobile,-70.0
mobile,3.0
mobile,-5.0
mobile,34.0
mobile,106.0
mobile,70.0
connect,50.0
connect,-145.0
mobile,-191.0
connect,54.0
mobile,66.0
mobile,91.0
connect,-26.0
mobile,10.0
mobile,-50.0
mobile,16.0
mobile,27.0
mobile,-190.0
mobile,30.0
connect,50.0
mobile,-5.0
mobile,119.0
mobile,287.0
mobile,176.0
connect,16.0
mobile,58.0
connect,-7.0
mobile,-74.0
mobile,-20.0
mobile,111.0
connect,-226.0
mobile,42.0
mobile,201.0
connect,29.0
mobile,15.0
mobile,30.0
mobile,22.0
mobile,-5.0
mobile,13.0
mobile,-15.0
connect,38.0
mobile,87.0
mobile,84.0
mobile,-669.0
mobile,95.0
mobile,18.0
mobile,-121.0
mobile,-12.0
mobile,-2347.0
mobile,-1386.0
mobile,59.0
mobile,-842.0
mobile,1565.0
mobile,-21.0
mobile,-81.0
mobile,4395.0
mobile,44.0
mobile,2.0
mobile,1046.0
mobile,-25.0
connect,-7.0
mobile,9.0
mobile,7.0
mobile,-75.0
mobile,-94.0
mobile,-10.0
mobile,310.0
mobile,153.0
mobile,-56.0
mobile,6.0
mobile,9.0
mobile,-100.0
mobile,-49.0
connect,-42.0
mobile,-49.0
mobile,17.0
connect,-20.0
mobile,19.0
connect,-30.0
mobile,20.0
mobile,156.0
connect,67.0
mobile,49.0
mobile,547.0
mobile,-30.0
mobile,55.0
connect,113.0
mobile,5.0
mobile,5.0
mobile,-209.0
mobile,87.0
mobile,-153.0
mobile,416.0
mobile,-9.0
connect,-11.0
mobile,0.0
mobile,-53.0
mobile,-139.0
mobile,0.0
mobile,-4.0
mobile,2.0
mobile,-5.0
mobile,-7.0
mobile,-179.0
mobile,-25.0
connect,-13.0
connect,-80.0
mobile,-87.0
mobile,52.0
mobile,0.0
mobile,-15.0
mobile,-160.0
mobile,-150.0
mobile,-139.0
mobile,25.0
mobile,-3.0
connect,85.0
mobile,-16.0
mobile,137.0
mobile,46.0
connect,-35.0
mobile,5.0
mobile,19.0
mobile,52.0
mobile,-1.0
mobile,-94.0
mobile,426.0
mobile,14.0
connect,-144.0
mobile,70.0
mobile,-23.0
mobile,19.0
connect,-103.0
mobile,29.0
mobile,-62.0
mobile,-116.0
mobile,0.0
mobile,-24.0
mobile,-4.0
mobile,22.0
connect,-86.0
mobile,-39.0
connect,-3.0
mobile,-7.0
mobile,1500.0
mobile,20.0
connect,40.0
connect,-4.0
mobile,1.0
connect,-261.0
mobile,50.0
mobile,277.0
mobile,-20.0
connect,1461.0
connect,-50.0
mobile,89.0
mobile,1.0
mobile,34.0
connect,25.0
mobile,244.0
connect,-136.0
mobile,6.0
mobile,402.0
mobile,86.0
connect,81.0
mobile,21.0
mobile,-62.0
mobile,26.0
mobile,1.0
connect,-102.0
mobile,38.0
mobile,998.0
mobile,2937.0
mobile,477.0
connect,-102.0
mobile,18.0
mobile,-5.0
mobile,-20.0
mobile,-31.0
connect,30.0
mobile,11.0
mobile,-109.0
mobile,-4.0
mobile,8.0
connect,30.0
mobile,15.0
connect,-50.0
mobile,94.0
mobile,74.0
mobile,-3.0
mobile,105.0
mobile,30.0
mobile,221.0
mobile,968.0
mobile,267.0
connect,-57.0
mobile,483.0
mobile,137.0
mobile,-81.0
mobile,54.0
connect,-272.0
mobile,-86.0
mobile,-103.0
connect,28.0
mobile,-9.0
mobile,15.0
connect,241.0
mobile,142.0
mobile,-13.0
mobile,-27.0
mobile,24.0
mobile,-22.0
mobile,-216.0
mobile,213.0
mobile,9.0
connect,-8.0
connect,-27.0
mobile,17.0
mobile,191.0
mobile,21.0
mobile,46.0
mobile,20.0
mobile,3.0
connect,-65.0
mobile,86.0
connect,-33.0
mobile,-30.0
connect,11.0
mobile,-56.0
mobile,-139.0
mobile,40.0
mobile,81.0
mobile,-61.0
mobile,-21.0
mobile,123.0
mobile,-77.0
mobile,0.0
mobile,138.0
mobile,132.0
mobile,35.0
mobile,24.0
mobile,-145.0
mobile,-21.0
mobile,16.0
mobile,-10.0
mobile,10.0
mobile,0.0
mobile,19.0
connect,33.0
mobile,92.0
mobile,65.0
mobile,-96.0
mobile,67.0
mobile,-150.0
mobile,-65.0
connect,-14.0
mobile,32.0
mobile,-84.0
mobile,2943.0
mobile,-43.0
mobile,42.0
mobile,19.0
mobile,64.0
mobile,119.0
mobile,-48.0
connect,-95.0
mobile,112.0
mobile,196.0
mobile,32.0
mobile,28.0
mobile,85.0
mobile,40.0
mobile,84.0
mobile,-35.0
connect,228.0
mobile,285.0
mobile,64.0
mobile,26.0
mobile,64.0
mobile,-70.0
mobile,6.0
mobile,4.0
connect,-6.0
mobile,16.0
mobile,-49.0
mobile,-35.0
connect,-71.0
mobile,42.0
mobile,-30.0
mobile,-86.0
connect,-18.0
mobile,-106.0
mobile,-3.0
mobile,-61.0
connect,-12.0
connect,251.0
mobile,-3.0
mobile,56.0
mobile,50.0
mobile,-1278.0
mobile,8.0
mobile,-19.0
mobile,1177.0
connect,-49.0
mobile,142.0
mobile,-73.0
mobile,309.0
connect,-64.0
mobile,-15.0
mobile,37.0
mobile,-116.0
connect,-9.0
mobile,34.0
mobile,-35.0
connect,-32.0
mobile,21.0
mobile,-11.0
mobile,98.0
mobile,14408.0
mobile,419.0
mobile,0.0
mobile,24.0
mobile,-26.0
mobile,1357.0
mobile,25.0
mobile,-81.0
connect,-911.0
mobile,81.0
mobile,-28.0
mobile,179.0
mobile,656.0
connect,11.0
mobile,-4.0
mobile,-133.0
mobile,-255.0
connect,-126.0
mobile,-23.0
connect,63.0
mobile,1606.0
mobile,58.0
mobile,8.0
mobile,31.0
mobile,879.0
mobile,-1.0
connect,-89.0
connect,184.0
mobile,34.0
mobile,32.0
connect,-282.0
mobile,101.0
mobile,-161.0
mobile,101.0
connect,25.0
connect,1128.0
connect,10.0
mobile,118.0
mobile,102.0
connect,5.0
mobile,74.0
mobile,5.0
mobile,197.0
mobile,53.0
mobile,-69.0
mobile,63.0
mobile,4.0
mobile,94.0
mobile,80.0
mobile,-197.0
mobile,58.0
mobile,2788.0
connect,245.0
connect,8.0
mobile,15.0
mobile,28.0
mobile,-2.0
connect,-146.0
connect,-53.0
connect,1431.0
mobile,10.0
connect,-58.0
mobile,359.0
mobile,-37.0
mobile,485.0
mobile,77.0
connect,-5.0
mobile,-26.0
mobile,-28.0
mobile,-23.0
mobile,42.0
mobile,-38.0
mobile,-63.0
mobile,12.0
mobile,7.0
mobile,142.0
mobile,-15.0
mobile,-65.0
mobile,11.0
mobile,63.0
mobile,-3.0
mobile,29.0
mobile,-73.0
mobile,-32.0
mobile,476.0
mobile,-7.0
mobile,6.0
mobile,9.0
mobile,201.0
mobile,303.0
mobile,-184.0
connect,49.0
mobile,39.0
mobile,-18.0
mobile,136.0
mobile,20.0
mobile,742.0
mobile,675.0
connect,-290.0
connect,-20.0
mobile,17.0
mobile,-9.0
mobile,-49.0
mobile,142.0
mobile,1541.0
mobile,43.0
mobile,12.0
mobile,125.0
mobile,0.0
connect,4.0
connect,-746.0
mobile,1.0
mobile,57.0
mobile,1509.0
connect,-36.0
mobile,56.0
mobile,-9.0
mobile,1306.0
mobile,19.0
connect,-289.0
mobile,-58.0
connect,40.0
mobile,-46.0
mobile,763.0
mobile,17.0
mobile,-16.0
mobile,109.0
connect,-1378.0
mobile,108.0
connect,-226.0
mobile,117.0
connect,-21.0
mobile,40.0
mobile,-12.0
mobile,-39.0
mobile,-39.0
mobile,-58.0
mobile,269.0
mobile,9.0
mobile,90.0
mobile,-7.0
mobile,200.0
mobile,-47.0
mobile,80.0
mobile,-35.0
mobile,153.0
mobile,281.0
mobile,41.0
mobile,63.0
connect,-411.0
connect,-59.0
connect,-14.0
connect,-52.0
mobile,-763.0
mobile,6.0
mobile,17.0
mobile,208.0
mobile,8.0
mobile,73.0
mobile,-38.0
mobile,59.0
mobile,-10.0
mobile,-25.0
connect,-186.0
connect,-25.0
mobile,40.0
mobile,130.0
connect,83.0
mobile,-107.0
mobile,-116.0
mobile,24.0
mobile,-6.0
mobile,-26.0
mobile,252.0
mobile,-132.0
mobile,-11.0
connect,21.0
mobile,-23.0
connect,108.0
mobile,69.0
mobile,5.0
mobile,198.0
mobile,-31.0
mobile,-47.0
connect,31.0
connect,-174.0
mobile,109.0
mobile,78.0
mobile,231.0
connect,-81.0
mobile,-6.0
mobile,-17.0
mobile,2.0
mobile,26.0
mobile,5.0
mobile,-7.0
mobile,-94.0
mobile,470.0
mobile,-262.0
mobile,-109.0
mobile,-84.0
mobile,113.0
mobile,2.0
mobile,83.0
connect,-40.0
mobile,-106.0
mobile,-152.0
mobile,-8.0
mobile,-22.0
connect,20.0
mobile,-55.0
mobile,10.0
mobile,-168.0
mobile,-207.0
mobile,-23.0
mobile,-99.0
mobile,-22.0
mobile,-78.0
mobile,9.0
mobile,-111.0
mobile,-139.0
connect,14.0
mobile,119.0
mobile,251.0
mobile,162.0
mobile,26.0
mobile,-60.0
connect,-39.0
mobile,160.0
mobile,-155.0
mobile,173.0
mobile,7.0
connect,111.0
mobile,-4.0
mobile,380.0
mobile,113.0
mobile,70.0
mobile,261.0
mobile,8.0
mobile,-323.0
connect,-55.0
mobile,-59.0
mobile,61.0
mobile,54.0
mobile,-185.0
mobile,328.0
mobile,243.0
connect,-370.0
mobile,-12.0
mobile,12.0
mobile,996.0
mobile,-43.0
mobile,-12.0
mobile,329.0
mobile,303.0
mobile,-152.0
mobile,-45.0
